"work","type","celex","date"
"http://publications.europa.eu/resource/cellar/091f721e-c71c-4287-9d59-5ef84d8eafaa","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0608",2011-06-22
"http://publications.europa.eu/resource/cellar/0b313bfb-92f7-11e3-bf99-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0129",2014-02-10
"http://publications.europa.eu/resource/cellar/0e0dcc35-6675-11e5-9317-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R1728",2015-09-28
"http://publications.europa.eu/resource/cellar/0ee38778-f9fa-11e4-a4c8-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0770",2015-05-13
"http://publications.europa.eu/resource/cellar/3c21b7bc-8b1a-11e3-87da-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0096",2014-01-31
"http://publications.europa.eu/resource/cellar/516e5537-6675-11e5-9317-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R1730",2015-09-28
"http://publications.europa.eu/resource/cellar/77fdc2fa-6418-11e5-9317-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R1717",2015-09-23
"http://publications.europa.eu/resource/cellar/b1016ccb-cb2b-4a70-8d4c-1b8cb89ccde2","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0340",2011-04-07
"http://publications.europa.eu/resource/cellar/b26ecc86-3a4b-11e2-b7ce-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R1097",2012-11-23
"http://publications.europa.eu/resource/cellar/b59ed873-4269-4404-b09f-0026ec492c07","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R1371R(01)",2012-03-16
"http://publications.europa.eu/resource/cellar/05d3a19d-4c5a-11e3-ae03-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1137",2013-11-12
"http://publications.europa.eu/resource/cellar/0bea007d-7ef9-11e6-b076-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1684",2016-09-19
"http://publications.europa.eu/resource/cellar/21c9686d-5355-11e3-8945-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1183",2013-11-12
"http://publications.europa.eu/resource/cellar/286dbbac-9f8a-11e3-8b87-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0184",2014-02-25
"http://publications.europa.eu/resource/cellar/58018348-ef00-11e4-a3bf-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0677",2015-04-23
"http://publications.europa.eu/resource/cellar/67d6cf2d-caee-49de-aae1-b2d2aed71727","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0279",2011-03-21
"http://publications.europa.eu/resource/cellar/6d8dff42-f902-11e3-831f-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0682",2014-06-20
"http://publications.europa.eu/resource/cellar/8951c2a9-f3c5-4874-92ea-ca4128c13b2f","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0904",2011-09-07
"http://publications.europa.eu/resource/cellar/920ffa43-d337-4ea4-8fd1-d697a37999a3","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0701",2011-07-20
"http://publications.europa.eu/resource/cellar/bc2cc55d-f395-41a5-98c6-0936073b4a3b","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0861",2011-08-25
"http://publications.europa.eu/resource/cellar/c275155b-0d95-11e6-ba9a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R0666",2016-04-26
"http://publications.europa.eu/resource/cellar/c4b581f4-6586-11e4-9cbe-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R1197",2014-11-05
"http://publications.europa.eu/resource/cellar/c4bbb853-2676-11e3-8d1c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0924",2013-09-25
"http://publications.europa.eu/resource/cellar/0c96c925-b5fc-11e1-b84a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0462",2012-05-31
"http://publications.europa.eu/resource/cellar/0e27b419-2ab8-11e5-9f85-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R1155",2015-07-14
"http://publications.europa.eu/resource/cellar/2a2a817d-85b9-11e4-b8a5-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R1337",2014-12-16
"http://publications.europa.eu/resource/cellar/3e10a689-93bc-11e3-bf99-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0131",2014-02-11
"http://publications.europa.eu/resource/cellar/626faa61-a48c-11e5-b528-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R2351",2015-12-14
"http://publications.europa.eu/resource/cellar/681a08de-7c4d-11e4-97c9-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R1295",2014-12-04
"http://publications.europa.eu/resource/cellar/8375078b-6be3-11e3-9afb-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R1404",2013-12-20
"http://publications.europa.eu/resource/cellar/883c0637-f2f2-11e4-a3bf-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0712",2015-04-28
"http://publications.europa.eu/resource/cellar/8a04b21f-96d5-11e2-ab01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0291",2013-03-26
"http://publications.europa.eu/resource/cellar/8b8e4af7-8607-11e6-b076-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1702",2016-08-18
"http://publications.europa.eu/resource/cellar/a6e0b37e-9bbf-11e4-872e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0039",2015-01-13
"http://publications.europa.eu/resource/cellar/af695134-28af-4e4c-946e-9f78c0e5de78","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R1273",2011-12-07
"http://publications.europa.eu/resource/cellar/e5415749-3c6d-48b4-844c-96d5f7289738","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0464",2011-05-11
"http://publications.europa.eu/resource/cellar/e981dde9-f55c-4b2a-877e-2ded67394e6d","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R1132",2011-11-08
"http://publications.europa.eu/resource/cellar/0a50774e-b49d-11e7-837e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1897",2017-10-18
"http://publications.europa.eu/resource/cellar/17669251-4182-11e5-9f5a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R1385",2015-08-10
"http://publications.europa.eu/resource/cellar/3697b6da-bf18-11e4-bbe1-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0318",2015-02-26
"http://publications.europa.eu/resource/cellar/36d97b55-6674-11e5-9317-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R1722",2015-09-22
"http://publications.europa.eu/resource/cellar/3ce26a43-0804-11e4-a7d0-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0745",2014-07-09
"http://publications.europa.eu/resource/cellar/460dc293-33b5-11e2-84d0-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R1076",2012-11-14
"http://publications.europa.eu/resource/cellar/48f4610d-6c4d-4a53-8189-20abe01fccbd","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R1101",2011-10-31
"http://publications.europa.eu/resource/cellar/5adb644b-cc8e-4569-a50f-07ebd719aa08","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32010R1030",2010-11-17
"http://publications.europa.eu/resource/cellar/5d6baeaf-7aa4-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0021",2014-01-10
"http://publications.europa.eu/resource/cellar/65ac2783-9b09-11e5-b792-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R2255",2015-12-02
"http://publications.europa.eu/resource/cellar/816dc14b-f42f-11e2-a22e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0702",2013-07-22
"http://publications.europa.eu/resource/cellar/8efc47e4-9152-11e2-b5c3-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0247",2013-03-19
"http://publications.europa.eu/resource/cellar/90276591-fa61-4293-af09-c73f1f824e31","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0989",2011-10-04
"http://publications.europa.eu/resource/cellar/a691adca-ae5e-11e2-ab01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0382",2013-04-25
"http://publications.europa.eu/resource/cellar/b47cc30a-6675-11e5-9317-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R1733",2015-09-28
"http://publications.europa.eu/resource/cellar/c45eeb54-2f54-4c82-b89f-4f871037ff2f","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0505",2013-05-31
"http://publications.europa.eu/resource/cellar/c92e9dc9-b3fd-11e3-86f9-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0297",2014-03-20
"http://publications.europa.eu/resource/cellar/dc550a48-e525-11e6-ad7c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0150",2017-01-27
"http://publications.europa.eu/resource/cellar/05be8278-f2fe-4338-8a86-4f5d24be4d56","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0242",2011-03-11
"http://publications.europa.eu/resource/cellar/0664f7a8-31de-4841-9069-17d2a8a330ca","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32010R0512",2010-06-14
"http://publications.europa.eu/resource/cellar/2cace9de-3d68-11e4-8c3c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0977",2014-09-15
"http://publications.europa.eu/resource/cellar/82a6172e-c2b8-11e2-ab01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0468",2013-05-21
"http://publications.europa.eu/resource/cellar/875e6261-9553-11e2-ab01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32013R0278",2013-03-19
"http://publications.europa.eu/resource/cellar/88f973ae-5865-11e7-a5ca-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1126",2017-06-23
"http://publications.europa.eu/resource/cellar/8ff320f8-4cd5-11e7-a5ca-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0907R(01)",2017-06-09
"http://publications.europa.eu/resource/cellar/9b314d7b-111e-11e7-a581-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0558",2017-03-24
"http://publications.europa.eu/resource/cellar/a1d3b2c9-6b50-11e6-9b08-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1423",2016-08-25
"http://publications.europa.eu/resource/cellar/a809a848-ee35-11e4-a3bf-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0662",2015-04-28
"http://publications.europa.eu/resource/cellar/c05ce1b1-6674-11e5-9317-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R1726",2015-09-28
"http://publications.europa.eu/resource/cellar/d459a4f3-18f8-11e7-808e-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R0628",2017-04-03
"http://publications.europa.eu/resource/cellar/e2c4829f-df50-4c02-bb02-b69f6ac1d44f","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0842",2011-08-19
"http://publications.europa.eu/resource/cellar/fec96f09-bb48-4509-93c6-85275fa71ec1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0889",2012-09-27
"http://publications.europa.eu/resource/cellar/11694ff0-5e23-11e7-954d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1167",2017-06-26
"http://publications.europa.eu/resource/cellar/25665e71-c1e6-11e1-b84a-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0573",2012-06-28
"http://publications.europa.eu/resource/cellar/2c66a067-2f92-4b50-95a3-5606eb321a9e","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0916",2011-09-13
"http://publications.europa.eu/resource/cellar/2fd4cba1-f291-11e1-8e28-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0756",2012-08-20
"http://publications.europa.eu/resource/cellar/30f16e96-4776-4ced-aec9-8d123f0e5750","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0231",2011-03-09
"http://publications.europa.eu/resource/cellar/478b3bda-bd83-11e4-bbe1-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0301",2015-02-13
"http://publications.europa.eu/resource/cellar/4b546546-1f23-472c-8363-e51d57c429aa","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0368",2012-04-27
"http://publications.europa.eu/resource/cellar/59e9b021-a6fe-11e6-aab7-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1964",2016-11-09
"http://publications.europa.eu/resource/cellar/64313b4a-be4b-11e4-bbe1-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0306",2015-02-26
"http://publications.europa.eu/resource/cellar/8437c17d-98ad-11e7-b92d-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL",,2017-05-24
"http://publications.europa.eu/resource/cellar/65ae4512-6dd9-11e7-b2f2-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32017R1355",2017-07-20
"http://publications.europa.eu/resource/cellar/86aaf0f8-e148-11e1-905c-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0720",2012-08-07
"http://publications.europa.eu/resource/cellar/8ff89b95-1b01-11e5-a342-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0986",2015-06-24
"http://publications.europa.eu/resource/cellar/a67bea43-7972-11e6-b076-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32016R1638",2016-09-06
"http://publications.europa.eu/resource/cellar/b54c6fce-7aa3-11e3-b889-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0020",2014-01-10
"http://publications.europa.eu/resource/cellar/beb78068-ceca-11e4-8b38-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0464",2015-03-19
"http://publications.europa.eu/resource/cellar/d0f96a6e-068d-11e5-8817-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R1230R(02)",2015-05-30
"http://publications.europa.eu/resource/cellar/f98f34b3-3ac1-4618-bb9f-8908671107ee","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32011R0825",2011-08-12
"http://publications.europa.eu/resource/cellar/fc1255a7-150f-4a9f-b754-717ce47365eb","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R0583",2014-05-28
"http://publications.europa.eu/resource/cellar/0aa0b485-a858-11e4-8e01-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32015R0139",2015-01-27
"http://publications.europa.eu/resource/cellar/2cc67e21-0eba-4a10-a563-ed127b9bfd90","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32012R0025",2012-01-12
"http://publications.europa.eu/resource/cellar/38d75005-7212-11e4-b593-01aa75ed71a1","http://publications.europa.eu/resource/authority/resource-type/REG_IMPL","32014R1249",2014-11-21
